datetime,division,district,upazila,temperature,humidity,rainfall,demand_index,risk_level
5/13/2026 4:00,Sylhet,Sunamganj,Sulla,22.5,98,0.5,0.4322,Low
5/13/2026 6:00,Sylhet,Sunamganj,Sulla,23.5,97,3.5,0.7377,High
5/13/2026 8:00,Sylhet,Sunamganj,Sulla,23.7,97,2.6,0.743,High
5/13/2026 10:00,Sylhet,Sunamganj,Sulla,24.9,94,1,0.909,High
5/13/2026 12:00,Sylhet,Sunamganj,Sulla,28.8,72,0.1,0.9258,High
5/13/2026 14:00,Sylhet,Sunamganj,Sulla,30.4,62,0.1,1,High
5/13/2026 16:00,Sylhet,Sunamganj,Sulla,30.6,63,0,1,High
5/13/2026 18:00,Sylhet,Sunamganj,Sulla,28.8,74,0.1,1,High
5/13/2026 20:00,Sylhet,Sunamganj,Sulla,26.2,90,0,1,High
5/13/2026 22:00,Sylhet,Sunamganj,Sulla,22.5,99,4.2,0.625,Medium
4/13/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,22.2,92,0,0.417,Low
4/13/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,22.6,79,0,0.397,Low
4/13/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,21.9,82,0,0.3925,Low
4/13/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,21.2,92,0,0.702,High
4/13/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,21.9,85,0,0.6985,Medium
4/13/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,24.2,77,0,0.867,High
4/13/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,24.5,76,0,0.8695,High
4/13/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,27.4,67,0,0.995,High
4/13/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,27,72,0,0.999,High
4/13/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,26.1,82,0,1,High
4/13/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,23.8,87,0,1,High
4/13/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,22,92,0,0.614,Medium
4/14/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,21.9,91,15,0.373,Low
4/14/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,21.2,96,0,0.41,Low
4/14/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,20.9,97,3.8,0.398,Low
4/14/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,21.4,99,0.1,0.7188,High
4/14/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,23.6,92,0,0.738,High
4/14/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,27.5,72,0,0.9065,High
4/14/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,28.6,68,0.1,0.9148,High
4/14/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,29.8,63,0,1,High
4/14/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,30,63,0,1,High
4/14/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,27.2,83,0,1,High
4/14/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,24.8,94,0.1,1,High
4/14/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,22.8,90,0.9,0.6198,Medium
4/15/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,22.4,97,1.6,0.426,Low
4/15/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,21.6,99,0.1,0.4218,Low
4/15/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,21.2,96,0.3,0.4092,Low
4/15/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,21,98,0,0.711,High
4/15/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,22.4,92,0,0.72,High
4/15/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,25.1,80,0,0.8865,High
4/15/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,28,68,0,0.906,High
4/15/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,29.1,67,0,1,High
4/15/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,29.1,68,0,1,High
4/15/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,27.2,79,0,1,High
4/15/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,24.2,84,0.3,1,High
4/15/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,22,92,1.1,0.6112,Medium
4/16/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,20.6,98,13.5,0.3713,Low
4/16/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,21,94,0,0.403,Low
4/16/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,20.8,92,0.1,0.3958,Low
4/16/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,21.5,98,0.2,0.718,High
4/16/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,24,89,0,0.738,High
4/16/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,27.5,77,0,0.9165,High
4/16/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,29.6,66,0,0.926,High
4/16/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,30.5,62,0.2,1,High
4/16/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,30.3,63,0,1,High
4/16/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,27.8,80,0,1,High
4/16/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,25.2,91,0,1,High
4/16/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,24.5,93,0,0.6535,Medium
4/17/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,25.4,88,1.4,0.4535,Medium
4/17/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,24,92,0.1,0.4438,Low
4/17/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,22.9,98,0,0.4395,Low
4/17/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,23.4,98,0,0.747,High
4/17/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,26,90,0,0.77,High
4/17/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,28.6,76,0,0.931,High
4/17/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,30.7,71,0,0.9525,High
4/17/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,31.5,72,0.1,1,High
4/17/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,27,80,4.8,1,High
4/17/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,27.6,85,0,1,High
4/17/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,25.5,93,0,1,High
4/17/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,24.4,99,0,0.664,Medium
4/18/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,23.9,100,0,0.4585,Medium
4/18/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,23.6,100,0,0.454,Medium
4/18/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,23.4,96,0.2,0.4425,Low
4/18/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,23.6,96,0,0.746,High
4/18/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,24.1,91,0.7,0.7417,High
4/18/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,27.4,82,0.2,0.9245,High
4/18/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,29.4,73,0,0.937,High
4/18/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,29.7,71,0,1,High
4/18/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,29.4,71,0,1,High
4/18/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,28.5,82,0,1,High
4/18/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,26,90,0,1,High
4/18/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,24.4,98,0,0.662,Medium
4/19/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,23.8,99,0,0.455,Medium
4/19/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,23.5,98,0,0.4485,Low
4/19/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,22.6,98,0,0.435,Low
4/19/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,23.1,98,0,0.7425,High
4/19/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,25.1,90,0,0.7565,High
4/19/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,28,77,0.1,0.9238,High
4/19/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,28.9,74,0.2,0.931,High
4/19/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,29.5,71,0,1,High
4/19/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,28.4,75,0.1,1,High
4/19/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,27.6,90,0,1,High
4/19/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,25.5,97,0,1,High
4/19/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,24.6,99,0,0.667,Medium
4/20/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,23.5,98,8.7,0.4268,Low
4/20/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,22.4,98,3.3,0.4238,Low
4/20/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,22.4,95,2,0.421,Low
4/20/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,22.6,95,0,0.729,High
4/20/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,24.9,90,0,0.7535,High
4/20/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,26.9,78,0.1,0.9092,High
4/20/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,29.8,68,0,0.933,High
4/20/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,30.6,69,0,1,High
4/20/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,30.5,70,0,1,High
4/20/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,26.8,90,0,1,High
4/20/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,24.8,90,0,1,High
4/20/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,23.4,94,5.6,0.625,Medium
4/21/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,23,96,0,0.437,Low
4/21/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,22.8,98,0.1,0.4378,Low
4/21/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,22.7,96,0.2,0.432,Low
4/21/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,23.6,94,0.1,0.7418,High
4/21/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,25,89,0.1,0.7527,High
4/21/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,26,83,0,0.906,High
4/21/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,28.2,75,0,0.923,High
4/21/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,29.8,72,0,1,High
4/21/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,30.3,70,0,1,High
4/21/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,28.9,82,0,1,High
4/21/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,26.5,83,0,1,High
4/21/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,24.4,91,0.1,0.6477,Medium
4/22/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,23.3,94,2,0.4325,Low
4/22/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,23,99,0,0.443,Low
4/22/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,23.5,94,0,0.4405,Low
4/22/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,21.5,92,0.2,0.706,High
4/22/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,21.9,85,0.1,0.6982,Medium
4/22/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,24.6,78,0,0.875,High
4/22/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,29,71,0,0.927,High
4/22/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,30.7,69,0,1,High
4/22/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,30.4,69,0,1,High
4/22/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,28.1,75,0,1,High
4/22/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,25.9,88,0,1,High
4/22/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,24.1,96,0,0.6535,Medium
4/23/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,24.2,98,0,0.459,Medium
4/23/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,24.6,89,0,0.447,Low
4/23/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,23.3,95,0,0.4395,Low
4/23/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,23.6,93,0,0.74,High
4/23/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,25.8,90,0,0.767,High
4/23/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,27.7,80,0.2,0.925,High
4/23/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,29,74,0.1,0.9328,High
4/23/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,31,64,0,1,High
4/23/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,31.5,61,0,1,High
4/23/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,29.1,80,0,1,High
4/23/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,26.6,89,0,1,High
4/23/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,25.2,94,0,0.666,Medium
4/24/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,24.5,100,0,0.4675,Medium
4/24/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,24.1,100,0,0.4615,Medium
4/24/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,23.9,100,0,0.4585,Medium
4/24/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,24.2,100,0,0.763,High
4/24/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,25.6,93,0.4,0.769,High
4/24/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,29.1,77,0,0.9405,High
4/24/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,31.4,68,0.1,0.9568,High
4/24/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,32.5,63,0,1,High
4/24/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,32.2,65,0,1,High
4/24/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,31,78,0,1,High
4/24/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,28,90,0,1,High
4/24/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,26.1,99,0,0.6895,Medium
4/25/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,25.9,99,0,0.4865,Medium
4/25/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,24.8,100,0,0.472,Medium
4/25/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,24.4,100,0,0.466,Medium
4/25/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,25.7,91,0,0.7675,High
4/25/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,25.2,88,0.3,0.7532,High
4/25/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,27.6,82,0.1,0.9278,High
4/25/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,30.6,72,0,0.953,High
4/25/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,32.4,65,0,1,High
4/25/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,32,65,0,1,High
4/25/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,30,83,0,1,High
4/25/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,26.9,88,0,1,High
4/25/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,25,94,0,0.663,Medium
4/26/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,24.6,100,0,0.469,Medium
4/26/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,24.1,100,0,0.4615,Medium
4/26/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,24.9,86,0,0.4455,Low
4/26/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,23.4,99,0,0.749,High
4/26/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,25.5,89,0,0.7605,High
4/26/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,28.2,76,0,0.925,High
4/26/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,28.4,64,0,0.904,High
4/26/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,27.8,68,0,1,High
4/26/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,25,83,0.4,0.99,High
4/26/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,24.7,84,0.9,1,High
4/26/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,24,83,0,1,High
4/26/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,23.5,87,0,0.6265,Medium
4/27/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,23.2,86,0.9,0.4178,Low
4/27/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,22.5,87,1.1,0.4088,Low
4/27/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,22.4,86,0,0.408,Low
4/27/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,20.6,92,1.2,0.69,Medium
4/27/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,21.1,95,2,0.7015,High
4/27/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,22.2,90,0.6,0.8615,High
4/27/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,23,81,0.6,0.8555,High
4/27/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,24.2,77,0,0.967,High
4/27/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,22.3,92,5.3,0.9552,High
4/27/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,22.4,93,0.4,1,High
4/27/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,22,94,0.4,1,High
4/27/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,21.8,96,0.9,0.6168,Medium
4/28/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,21.7,96,1.2,0.4145,Low
4/28/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,21.4,95,0.6,0.4095,Low
4/28/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,21,98,3.9,0.4013,Low
4/28/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,22.4,94,4.5,0.7127,High
4/28/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,23.8,88,2.5,0.7268,High
4/28/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,23.5,92,16.3,0.8458,High
4/28/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,23.8,84,1.9,0.8702,High
4/28/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,24.7,82,0.2,0.984,High
4/28/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,23.8,87,0.2,0.9805,High
4/28/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,23.4,93,1.6,1,High
4/28/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,23,92,0.3,1,High
4/28/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,22.2,94,2.5,0.6148,Medium
4/29/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,22.6,97,0.4,0.432,Low
4/29/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,22.2,98,1.3,0.4258,Low
4/29/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,21.8,97,6.6,0.4045,Low
4/29/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,21.6,94,19.6,0.663,Medium
4/29/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,21.6,94,4.7,0.7002,High
4/29/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,21.9,94,5.8,0.852,High
4/29/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,21.4,93,0.3,0.8562,High
4/29/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,23.9,78,0,0.9645,High
4/29/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,23.8,78,0,0.963,High
4/29/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,23.4,81,0,1,High
4/29/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,22.3,86,0,1,High
4/29/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,21,92,0,0.599,Medium
4/30/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,21.4,92,0,0.405,Low
4/30/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,21.4,95,1,0.4085,Low
4/30/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,20.9,96,1.3,0.4022,Low
4/30/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,20.9,95,0,0.7035,High
4/30/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,22.1,87,0.1,0.7052,High
4/30/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,25.5,73,0,0.8785,High
4/30/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,26.2,69,0,0.881,High
4/30/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,27.5,64,0,0.9905,High
4/30/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,27.9,62,0,0.9925,High
4/30/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,25.7,81,0,1,High
4/30/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,22.8,92,0,1,High
4/30/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,22,94,0.3,0.6172,Medium
5/1/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,21.6,98,0,0.42,Low
5/1/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,22.4,94,0,0.424,Low
5/1/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,21.6,94,0,0.412,Low
5/1/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,21.5,93,0.4,0.7075,High
5/1/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,22.6,96,0.7,0.7292,High
5/1/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,24,87,0.1,0.8838,High
5/1/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,25,83,0,0.891,High
5/1/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,25.6,75,2.2,0.9785,High
5/1/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,23.6,85,0.2,0.9735,High
5/1/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,23,85,0,1,High
5/1/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,21.1,91,0,1,High
5/1/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,20.8,93,0,0.598,Medium
5/2/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,21.2,94,0,0.406,Low
5/2/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,20.9,97,0.1,0.4072,Low
5/2/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,20.5,98,0,0.4035,Low
5/2/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,21.2,96,0,0.71,High
5/2/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,20.9,97,2.8,0.7005,High
5/2/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,22,91,0.3,0.8612,High
5/2/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,21.8,96,0.8,0.867,High
5/2/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,22.5,88,1.4,0.96,High
5/2/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,22,93,1,0.9635,High
5/2/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,22.4,93,0.1,1,High
5/2/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,21.1,95,1.3,1,High
5/2/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,21,93,1.1,0.5982,Medium
5/3/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,21,96,5.3,0.3938,Low
5/3/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,20.3,99,0.4,0.4015,Low
5/3/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,20.1,98,10.5,0.3712,Low
5/3/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,20.5,98,1.4,0.7,High
5/3/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,23.1,86,0,0.7185,High
5/3/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,25.5,75,0,0.8825,High
5/3/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,27,70,0,0.895,High
5/3/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,28.5,64,0.1,1,High
5/3/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,28.1,66,0.1,1,High
5/3/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,25.1,86,0,1,High
5/3/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,23.2,94,0,1,High
5/3/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,22.8,95,0,0.632,Medium
5/4/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,21.5,98,0,0.4185,Low
5/4/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,21.5,96,0,0.4145,Low
5/4/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,21.3,98,0,0.4155,Low
5/4/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,23,93,0,0.731,High
5/4/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,22.2,96,4.8,0.713,High
5/4/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,23.7,91,7.7,0.8682,High
5/4/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,25.6,79,0.1,0.8918,High
5/4/2026 14:00,Sylhet,Sunamganj,Sunamganj Sadar,26.9,75,0.2,1,High
5/4/2026 16:00,Sylhet,Sunamganj,Sunamganj Sadar,28,69,0,1,High
5/4/2026 18:00,Sylhet,Sunamganj,Sunamganj Sadar,25.5,83,0,1,High
5/4/2026 20:00,Sylhet,Sunamganj,Sunamganj Sadar,23.5,89,0,1,High
5/4/2026 22:00,Sylhet,Sunamganj,Sunamganj Sadar,22.4,94,0,0.624,Medium
5/5/2026 0:00,Sylhet,Sunamganj,Sunamganj Sadar,22.5,95,0,0.4275,Low
5/5/2026 2:00,Sylhet,Sunamganj,Sunamganj Sadar,21.8,99,0,0.425,Low
5/5/2026 4:00,Sylhet,Sunamganj,Sunamganj Sadar,21.5,100,0,0.4225,Low
5/5/2026 6:00,Sylhet,Sunamganj,Sunamganj Sadar,21.9,92,0,0.7125,High
5/5/2026 8:00,Sylhet,Sunamganj,Sunamganj Sadar,24.1,89,0,0.7395,High
5/5/2026 10:00,Sylhet,Sunamganj,Sunamganj Sadar,27,76,0,0.907,High
5/5/2026 12:00,Sylhet,Sunamganj,Sunamganj Sadar,30.3,66,0.1,0.9362,High
